 n_tokens_content, n_unique_tokens, num_hrefs, num_imgs, num_videos, data_channel_is_entertainment, data_channel_is_bus, data_channel_is_tech, is_weekend, global_subjectivity, global_sentiment_polarity, title_subjectivity, shares, avg_positive_polarity, title_sentiment_polarity
1246,0.380178716,15,1,0,0,0,1,1,0.49113456,0.206279904,0,3300,0.373724588,0
1160,0.437555358,22,15,3,0,1,0,1,0.491551412,0.141988012,0.477272727,1500,0.321327663,0.255681818
725,0.510853834,15,2,1,1,0,0,1,0.471790123,0.252283951,0.25,4800,0.471428571,0.25
918,0.477578475,21,20,1,1,0,0,1,0.540540058,-0.056301833,0.633333333,5100,0.392901543,-0.133333333
443,0.517482516,27,12,0,0,0,0,1,0.568803419,0.154273504,0,3600,0.425,0
193,0.38596491,2,20,0,0,0,0,1,0.593518519,0.15787037,0.383333333,1200,0.41,0.383333333
495,0.541226215,43,20,0,0,0,0,1,0.622245896,0.235099432,0.3,910,0.411260331,1
405,0.538653365,3,1,0,0,0,0,1,0.467013889,0.033680556,0,981,0.42037037,0
226,0.6559633,4,0,0,0,0,1,1,0.531985871,0.151077098,0.642857143,3500,0.39978355,0.214285714
685,0.501470587,0,2,0,0,0,0,1,0.401643991,0.05388322,0,1000,0.343872549,0
1205,0.437236731,4,4,1,0,0,0,1,0.34163961,0.025750812,0,1300,0.316212121,0
737,0.49110807,5,1,1,0,0,0,1,0.482211326,0.079738714,0,1800,0.314628427,0
1611,0.35408805,15,44,0,0,0,0,1,0.498291508,0.120078256,0,3100,0.386116544,0
712,0.446478873,1,6,0,0,0,0,1,0.548458896,0.293538261,0,1300,0.433123249,0
0,0,0,10,0,1,0,0,1,0,0,0,1200,0,0
317,0.577922076,5,1,1,0,1,0,1,0.502613436,0.107285153,0.8,56900,0.264377029,0.4
870,0.447795823,14,2,1,0,1,0,1,0.430971621,0.112007425,0,1600,0.277118029,0
1294,0.470496894,3,32,0,0,0,0,1,0.581669528,0.290282271,1,2300,0.476558164,1
889,0.446469248,9,5,0,0,0,0,1,0.392841032,0.227166545,1,4900,0.565064334,0
624,0.517587939,36,25,1,1,0,0,1,0.50351545,0.087503732,0,2000,0.375527597,0
1186,0.363019508,4,3,1,0,0,0,1,0.526323549,-0.004310783,0.895833333,1100,0.303954495,-0.345833333
1110,0.457987073,19,2,0,0,0,0,1,0.45732088,0.144638675,0,5100,0.378380147,0
796,0.501910827,15,1,2,0,1,0,1,0.586006646,0.189602463,0.4,1700,0.39521645,0.8
773,0.524999999,1,3,0,1,0,0,1,0.439361061,0.098862266,1,1800,0.408825944,0
279,0.561594201,5,1,0,0,1,0,0,0.45273386,0.143972332,0,1300,0.33844697,0
198,0.666666663,13,6,0,1,0,0,0,0.2,0.2,0,1300,0.5,0
792,0.468112244,15,4,1,1,0,0,0,0.479016531,0.132718731,0.311111111,903,0.339718615,0.047222222
1794,0.355617977,42,9,0,0,1,0,0,0.540807095,0.152847858,0.6,6000,0.377867722,-0.3
0,0,0,1,0,0,0,0,0,0,0,0.5,1000,0,0.25
263,0.573122527,5,1,0,0,1,0,0,0.343981481,0.110648148,0.5,1100,0.289583333,0.25
1005,0.428428428,15,1,0,0,1,0,0,0.474994195,0.195111833,0.477272727,5700,0.285854486,0.234848485
215,0.649532707,1,1,0,1,0,0,0,0.436268939,0.144839015,0.454545455,728,0.34905303,0.136363636
0,0,0,13,0,0,0,0,0,0,0,0.2,13500,0,-0.3
297,0.418367346,53,50,1,0,0,0,0,0.625413223,0.169214876,0.727272727,1700,0.317929293,0.568181818
279,0.625468162,16,2,0,0,1,0,0,0.422916667,0.125094697,0,1500,0.396969697,0
303,0.519867548,5,2,0,0,1,0,0,0.48677686,0.270247934,0.2,943,0.337272727,0.2
357,0.624293784,3,0,2,1,0,0,0,0.437525253,0.209646465,0,1100,0.354198232,0
203,0.636363633,5,0,1,0,0,1,0,0.388811189,0.082284382,0.2,1000,0.389393939,-0.1
272,0.538167937,5,2,1,0,0,0,0,0.371978022,0.166849817,0,431,0.367006803,0
2183,0.377696191,28,5,0,0,0,0,0,0.457091694,0.115733599,0.1,2200,0.341314023,0
811,0.433583959,12,2,0,0,0,0,0,0.565556396,0.097120767,0.4,681,0.236771284,-0.15
137,0.691176466,4,2,1,0,1,0,0,0.407183372,0.15037296,0.7625,1800,0.283766234,0.25
1518,0.399337748,5,6,1,1,0,0,0,0.494055842,0.041020436,0.4,1600,0.425490307,-0.4
180,0.596273288,3,1,1,1,0,0,0,0.281862745,-0.063235294,0.4,1300,0.45,-0.4
557,0.504587155,9,9,1,0,0,0,0,0.606501182,0.032978723,0.4,758,0.492708333,-0.4
595,0.526901669,36,1,1,0,0,0,0,0.563407993,-0.016323013,0.35,884,0.460651515,0.3
163,0.693749996,5,1,2,0,0,0,0,0.543838384,-0.021515152,0.366666667,905,0.451969697,-0.075
309,0.550488598,20,18,0,0,0,0,0,0.430952381,0.064136905,0.1,105400,0.356392045,0.3
181,0.634730535,2,1,0,0,1,0,0,0.547525253,0.12520202,0.5,396,0.294128788,0.5
303,0.594684383,12,1,1,0,1,0,0,0.333796296,0.141203704,0,1300,0.369791667,0
990,0.464358452,6,2,0,1,0,0,0,0.495959596,0.164835859,0.54,1100,0.343023256,0.16
266,0.643678158,5,1,1,1,0,0,0,0.5316829,0.100859037,0,1100,0.349675325,0
122,0.731092431,3,1,0,1,0,0,0,0.262962963,0.1,0,1300,0.275,0
45,0.88372091,3,0,2,0,0,0,0,0.2,-0.2,0.4,1200,0.1,-0.4
344,0.527696791,8,2,0,0,0,1,0,0.478128055,0.22771261,0.5,1300,0.3243083,-0.1875
357,0.590257878,5,1,0,0,1,0,0,0.403961916,0.140141278,0,1100,0.320919421,0
72,0.799999989,0,1,2,0,0,0,0,0.435714286,0.135714286,0,1500,0.308333333,0
766,0.545454545,9,1,1,0,1,0,0,0.409474444,0.080808081,0.5,2100,0.358655303,0
682,0.505247376,15,2,0,0,0,0,0,0.44760101,0.22709115,0,1100,0.394267677,0
707,0.434844192,11,3,1,0,0,0,0,0.414824798,0.070799641,0.4,1400,0.213477891,0.1
1169,0.446660884,8,2,1,0,0,0,0,0.450041771,0.059544695,0,524,0.313428571,0
248,0.553278686,7,0,0,0,0,1,0,0.439705882,0.093137255,0,1700,0.33125,0
656,0.486821705,5,1,0,0,0,0,0,0.32037037,-0.024537037,1,43,0.310846561,0
1494,0.403508772,17,31,1,1,0,0,0,0.562181594,0.147058052,0,859,0.481800144,0
201,0.668478257,3,16,1,0,0,0,0,0.548200758,0.211647727,0,2000,0.428636364,0
591,0.548094373,13,0,11,1,0,0,0,0.506336406,0.193778802,0.5,1900,0.510551948,0.416666667
733,0.526388888,6,1,2,1,0,0,0,0.464450386,0.099998515,0.3,491,0.344742015,1
203,0.563218388,1,1,0,0,1,0,0,0.493181818,0.234090909,0,867,0.466666667,0
251,0.644067794,16,12,1,0,0,0,0,0.609064327,-0.018421053,0,7100,0.523611111,0
754,0.496551723,27,1,22,1,0,0,0,0.47684354,0.084855116,0.334054834,920,0.31638756,0.104978355
205,0.604060911,3,1,0,0,0,0,0,0.237222222,-0.012222222,0,1600,0.25,-0.05
594,0.531194295,15,2,0,1,0,0,0,0.519208494,0.177429215,0,1300,0.498280423,0
282,0.52707581,7,1,1,1,0,0,0,0.40042735,0.072435897,0,1100,0.41047619,0
1574,0.327900912,21,16,0,0,0,1,0,0.515231106,0.225467284,0,4000,0.418419585,0
185,0.554347823,4,10,1,1,0,0,0,0.6125,-0.273214286,0,7800,0.3875,0
929,0.518032786,32,1,10,1,0,0,0,0.561071633,0.123926598,0,2900,0.434340946,0
177,0.65697674,3,10,0,1,0,0,0,0.457828283,0.004933955,0.451515152,1500,0.274242424,-0.221212121
2251,0.371794872,20,31,0,0,0,0,0,0.343653249,0.150182736,0,811,0.287259037,0
425,0.508905851,3,2,1,0,0,0,0,0.437298851,0.09545977,0.5,1800,0.290666667,0.136363636
553,0.532727272,1,1,3,0,0,0,0,0.572916667,-0.059307359,0.5,787,0.310132576,0.136363636
134,0.720930227,1,1,0,1,0,0,0,0.670454545,0.391136364,0,48500,0.43459596,0
1206,0.358096828,9,1,0,0,1,0,0,0.513563055,0.253276044,0,3700,0.478970315,0
208,0.613526567,7,2,0,0,1,0,0,0.447916667,0.022916667,0,1700,0.45,0
139,0.686567159,2,0,1,1,0,0,0,0.486458333,-0.01875,0,9400,0.45,0
265,0.554716979,5,1,1,0,0,1,0,0.653208556,0.344786096,0,1300,0.473951049,0
275,0.618518516,3,3,1,0,0,0,0,0.394776584,0.075248793,0.2,12900,0.207190957,0.1
541,0.487895716,9,1,0,0,0,0,0,0.4625,0.120698925,0,1400,0.24875,0
680,0.512084591,11,2,2,0,0,0,0,0.24746732,-0.038031046,0.4,995,0.416666667,-0.2
688,0.401481481,20,4,0,0,0,1,0,0.531317702,0.176314617,0,11900,0.376036683,0
594,0.537366547,37,1,2,0,0,0,0,0.472510823,0.037991164,0,2100,0.257634789,0
266,0.58935361,6,2,1,0,0,1,0,0.64001481,0.096684894,0,2000,0.300367965,0
255,0.581300811,26,1,1,0,1,0,0,0.338324421,0.099710339,0,2500,0.222727273,0
173,0.680473369,5,2,1,0,1,0,0,0.632738095,0.214285714,0,17300,0.4,0
2885,0.415127841,91,16,3,0,1,0,0,0.492677556,0.185439879,1,8500,0.377377227,0.375
558,0.535779816,16,2,0,0,0,0,0,0.415125,0.001333333,0,762,0.269111111,0
2178,0.358569438,56,34,3,1,0,0,0,0.384398692,0.088778214,0.4,1600,0.421689834,0.45
183,0.646067412,1,1,0,1,0,0,0,0.559504132,0.042975207,0.5,543,0.345454545,0.136363636
951,0.468852459,81,8,1,0,0,0,0,0.552005547,0.284955019,1,19600,0.449176548,1
613,0.454695222,4,1,1,0,0,0,0,0.442516195,0.055139695,0,825,0.298181818,0
427,0.551886791,7,1,1,0,0,1,0,0.461871192,0.248513408,0,1700,0.403499278,0
2096,0.309756097,2,21,0,0,0,0,0,0.381622713,0.035016289,0,753,0.303456065,0
409,0.553615959,6,3,0,1,0,0,0,0.505462185,0.174171335,0,1100,0.388605442,0
787,0.494832041,3,1,2,1,0,0,0,0.548907283,0.095589047,0,1100,0.446183085,0
1471,0.344733242,56,45,0,0,0,0,0,0.339751483,0.075863994,1,2200,0.388769027,0.5
161,0.687898085,2,1,0,1,0,0,0,0.474074074,0.076851852,0,3400,0.385,0
520,0.599999999,3,13,1,0,0,1,0,0.540354767,0.178039542,0,3100,0.379188763,0
423,0.620853079,2,0,3,0,1,0,0,0.394847088,0.077862729,0.6,1200,0.319144452,-0.45
575,0.529100528,14,2,0,0,0,0,0,0.439369589,0.118795996,0,690,0.41537999,0
1383,0.360144927,8,2,0,0,0,1,0,0.490749038,0.170328283,0.666666667,1500,0.418806018,-0.333333333
1542,0.381045751,22,1,1,0,0,1,0,0.511989286,0.151619381,0.1,2100,0.324674165,0
170,0.680473369,4,1,1,0,1,0,0,0.45,0.095833333,0,969,0.3875,0
102,0.819999992,1,1,1,1,0,0,0,0.833333333,0.378787879,0,1300,0.568181818,0
574,0.514084506,9,1,0,0,1,0,0,0.350196078,-0.011838235,0.4,913,0.218958333,-0.1
843,0.484624846,29,1,21,1,0,0,0,0.475637021,0.137336977,0.393939394,1100,0.311838978,0.193181818
406,0.554999999,9,3,1,0,0,1,0,0.451887446,0.075194805,0,1900,0.275374625,0
162,0.64150943,5,1,0,1,0,0,0,0.488068182,-0.018892045,0.833333333,1100,0.298484848,-0.1
699,0.468335787,19,0,15,1,0,0,0,0.470930328,0.048047864,0,7800,0.353328855,0
339,0.594029849,8,1,0,0,0,0,0,0.459424603,0.020634921,1,762,0.335416667,-0.6
584,0.493031358,2,1,0,0,0,0,0,0.39215368,0.105735931,0,827,0.315952381,-0.05
317,0.683274019,9,20,2,1,0,0,0,0.602631579,-0.043700159,0,31400,0.336616162,0
2397,0.299574468,14,2,0,0,0,0,0,0.400005477,0.067659547,0.125,1000,0.313261905,0
518,0.562499999,19,1,6,0,0,0,0,0.441891892,0.059090909,0.75,1400,0.336742424,0.75
672,0.485757121,2,0,2,0,0,1,0,0.543776455,0.182053571,0.416666667,7300,0.380880231,0.15
271,0.598513009,14,13,1,0,0,0,0,0.473847167,0.022793149,0.8,961,0.249300699,-0.05
431,0.555831264,10,13,5,1,0,0,0,0.565556829,0.265724472,0.6,1700,0.394668911,0.5
316,0.587301585,7,1,1,0,0,0,0,0.333220517,-0.029842582,0,664,0.164967532,0
1242,0.418469218,14,2,0,0,1,0,0,0.412638711,0.068564417,0.4,1000,0.324474962,-0.05
418,0.522167486,5,3,0,0,0,0,0,0.314715321,0.030781573,0,3200,0.340357143,0
260,0.601593623,15,1,0,0,0,0,0,0.466183575,-0.059118357,1,1200,0.349404762,-1
719,0.494350282,5,2,0,0,0,0,0,0.424198619,0.072760127,0.1,1600,0.300363636,0
338,0.518072288,9,5,0,0,0,1,0,0.497823473,0.11462041,0,1500,0.277303649,0
858,0.474999999,7,4,1,0,0,0,0,0.362121212,0.00959596,0,1100,0.438888889,0
878,0.416091954,11,2,2,0,0,0,0,0.44209276,0.135530167,0.3,4400,0.354878147,0.2
737,0.461643835,12,1,0,0,0,0,0,0.45291794,0.133913293,0.166666667,756,0.312953754,0
490,0.536997885,11,3,1,0,0,1,0,0.495301035,0.201657149,0.333333333,3800,0.337040043,0.25
167,0.711656437,5,2,2,0,0,0,0,0.47625,0.002847222,0.4,1600,0.433333333,-0.4
338,0.544342506,5,2,1,0,0,1,0,0.342312834,0.141811497,0.3,1800,0.308766234,0
339,0.593471808,10,1,0,0,0,0,0,0.251415701,0.056821107,0.35,952,0.272420635,0.35
906,0.458850056,4,2,0,0,1,0,0,0.439880952,-0.04985119,0,635,0.31547619,0
464,0.331848552,4,13,0,0,0,1,0,0.307786195,-0.021506734,0,5200,0.386827458,0
972,0.442348008,26,1,0,0,0,0,0,0.444050523,0.15597561,0.5625,751,0.374810606,0.375
969,0.444910808,8,2,3,0,1,0,0,0.458852814,0.198143939,0,2100,0.332239057,0
275,0.570370368,12,1,0,0,0,0,0,0.438215488,0.092182239,0,988,0.306060606,0
496,0.543788186,7,1,0,1,0,0,0,0.538584604,0.240974967,0.5,1700,0.362789661,0.0625
251,0.565573768,8,5,0,0,0,1,0,0.448666387,0.151197458,0.5,1900,0.382528409,0.5
717,0.540960451,11,3,1,0,0,0,0,0.384329004,0.004891775,0.833333333,629,0.448901099,-0.85
69,0.705882343,1,0,2,0,0,0,0,0.289621212,-0.018863636,0,1100,0.278787879,0
899,0.461104847,16,4,0,0,0,0,0,0.525856669,0.194624932,0.533333333,1200,0.322086862,0.266666667
203,0.684729061,3,0,0,0,0,0,0,0.339130037,0.15035964,0.833333333,1200,0.331488511,0.083333333
505,0.544354838,12,2,1,0,0,0,0,0.3725,0.051527778,0,767,0.383333333,0
251,0.630522086,5,1,0,0,1,0,0,0.493666667,0.101666667,0.85,1200,0.355357143,0.25
364,0.60614525,7,1,3,1,0,0,0,0.527487285,0.105023575,1,941,0.29731405,0.6
330,0.532258063,8,2,0,0,0,0,0,0.42547098,0.248607103,0.5,2200,0.398678514,0.5
944,0.461538461,11,3,0,1,0,0,0,0.540671551,0.029835165,1,624,0.405357143,-0.5
708,0.502164501,11,1,0,0,0,0,0,0.557623316,0.118987867,0.602272727,780,0.317992563,-0.056818182
831,0.428745432,16,17,1,0,0,0,0,0.623095238,0.258896104,0.9,3500,0.518867244,0.7
231,0.617777775,8,1,0,0,1,0,0,0.351972735,0.036458571,0,1100,0.277133581,0
283,0.571428569,13,17,0,0,0,0,0,0.491456981,0.123917749,0.477272727,2800,0.40541958,0.318181818
526,0.483101391,2,8,0,1,0,0,0,0.394306249,0.082455045,0.6,971,0.271583179,0
522,0.609406952,30,0,28,1,0,0,0,0.43226692,0.095766023,0.5,4800,0.370813397,0.5
553,0.515596329,6,2,0,0,0,1,0,0.451073232,0.07282197,0,2600,0.228818182,0
333,0.57317073,4,2,0,0,1,0,0,0.372588933,0.101653491,0,1100,0.243787879,0
579,0.459459459,3,3,0,0,0,1,0,0.441659452,0.193156566,0,2700,0.36729798,0
970,0.470905172,19,6,0,0,1,0,0,0.411751591,0.206984364,0,855,0.42673624,0
879,0.390103567,1,5,0,0,0,0,0,0.361409403,0.103393207,0.333333333,574,0.306288555,-0.166666667
1033,0.390029325,6,8,3,1,0,0,0,0.321882865,0.082572611,0.15,1100,0.336367018,0.5
335,0.586419751,4,1,1,0,0,0,0,0.238842975,0.024380165,0,1100,0.212337662,-0.1
1054,0.376425855,8,5,0,0,0,0,0,0.462368678,0.138932003,0.75,2500,0.388816739,-0.05
621,0.447495961,5,1,1,0,0,1,0,0.402288961,0.087702922,0.5,1700,0.258319805,0.136363636
382,0.468749999,2,1,0,0,0,0,0,0.422658009,0.101073593,0.5,775,0.404040404,0.5
324,0.55194805,17,15,0,0,0,0,0,0.604360902,-0.04433584,0,1000,0.295761905,0
768,0.462450592,6,2,1,0,1,0,0,0.463483311,0.123112389,0.35,1900,0.301583179,-0.05
1332,0.417682927,10,3,1,0,0,0,0,0.427368099,0.095049334,0,1200,0.312213127,0
1515,0.394683026,22,14,1,0,0,1,0,0.539049888,0.178761541,0.5,2000,0.407312464,0.5
232,0.443925232,4,15,1,0,0,0,0,0.723529412,0.229411765,0.713888889,704,0.5,0.236111111
306,0.547297295,4,2,0,0,0,0,0,0.268181818,0.11599026,0,1100,0.407272727,0
403,0.529715761,2,5,2,0,0,0,0,0.445972222,-0.020138889,0.75,777,0.255555556,0
327,0.519108279,12,1,0,1,0,0,0,0.525,0.301041667,0.425,3100,0.594444444,-0.15
818,0.466165413,16,3,0,0,0,0,0,0.425715611,0.003284301,0,788,0.302768284,0
1349,0.339058999,51,33,1,0,0,0,0,0.333805875,0.072596018,0.475,5200,0.409267677,0.15
138,0.683823524,4,1,2,0,0,0,0,0.722619048,-0.046428571,0.6,665,0.2375,-0.6
267,0.641221372,6,1,0,1,0,0,0,0.303968254,0.055820106,0,1100,0.213809524,0
286,0.626334517,5,1,0,0,1,0,0,0.326868687,0.107727273,0,667,0.278463203,0
556,0.511882997,14,4,0,0,0,0,0,0.502929293,0.156919192,0,2000,0.393939394,0
2454,0.363263632,18,8,1,0,0,0,0,0.489866424,0.181220234,0,1300,0.424371766,0
940,0.476394849,9,2,0,1,0,0,0,0.438265306,0.033270202,0,1100,0.42035217,0
1321,0.343488195,52,32,1,0,0,0,0,0.349364927,0.087939103,0.5,1800,0.430747126,0.5
335,0.636363634,5,15,0,0,0,0,0,0.4625,0.11875,1,17700,0.683333333,1
347,0.43604651,54,52,1,1,0,0,0,0.516156463,0.228571429,0,1300,0.42962963,0
1760,0.405813953,8,25,0,1,0,0,0,0.418940432,0.103780287,0.65,891,0.382998737,0.55
1822,0.393469839,20,12,1,0,0,0,0,0.522000947,0.105425663,0,6400,0.390401845,0
476,0.541755887,10,1,0,0,1,0,0,0.477115483,0.172757194,0,1600,0.376725933,0
485,0.505175982,10,1,1,0,1,0,0,0.357905138,0.128186759,0,877,0.353579545,0
821,0.427339901,7,1,0,0,0,1,0,0.481507937,0.169623016,0,1500,0.454166667,0
430,0.471830985,5,2,0,0,0,1,0,0.587559266,0.279810864,1,1100,0.367352092,0.5
2730,0.298052187,6,21,2,0,0,1,0,0.460066481,0.161947508,0.654761905,1900,0.387915341,0.273809524
266,0.590038312,7,1,0,0,0,1,0,0.499444444,0.276666667,0,882,0.431818182,0
721,0.464335664,8,4,1,0,0,1,0,0.400595238,0.095832157,0.166666667,2300,0.384719645,0
557,0.423076922,5,12,0,0,0,1,0,0.546742688,0.144330588,0.5,1100,0.398439755,-0.1875
672,0.449624059,7,12,0,0,1,0,0,0.52279341,0.209074074,0,1600,0.363392857,0
1584,0.374519846,6,14,2,0,0,1,0,0.443575491,0.129561128,0.5,2200,0.35122519,0.5
1468,0.38340192,5,13,2,0,0,1,0,0.474165067,0.131792334,0,722,0.377337246,0
601,0.40771812,7,14,0,0,0,1,0,0.376831169,0.176151515,0,1100,0.268850267,0
171,0.66272189,9,1,0,0,0,1,0,0.690572391,0.168771044,0,2700,0.324545455,0
880,0.41407151,11,14,1,0,0,1,0,0.416328053,0.17667421,0,4000,0.320183983,0
304,0.642611682,4,1,0,0,0,1,0,0.44701419,0.083930976,0.454545455,1500,0.317451299,0.136363636
447,0.502262442,5,1,0,0,0,1,0,0.418589744,0.121678322,0,1400,0.318831169,0
416,0.558536584,8,1,0,0,0,0,0,0.460301063,0.132480651,0,863,0.296755308,0
187,0.64324324,3,0,8,0,0,0,0,0.406349206,0.166666667,1,1100,0.5,0
221,0.663636361,2,0,0,0,0,1,0,0.358215368,0.208449134,0,1300,0.502849928,0
502,0.536585365,11,2,0,0,0,0,0,0.50627385,0.151108305,0.55,770,0.303164983,0.4
817,0.486386138,11,1,0,0,1,0,0,0.514979595,0.165533685,0.75,1300,0.415479115,0.8
268,0.574144485,9,3,0,0,1,0,0,0.41875,0.167361111,0,1700,0.304761905,0
117,0.760683754,2,0,2,0,0,0,0,0.5,0.311111111,1,920,0.4,0.5
753,0.485557083,28,0,21,0,0,0,0,0.505564044,0.121306818,0.35,901,0.339911308,1.39E-17
340,0.582089551,2,1,11,1,0,0,0,0.422979798,0.01729798,0.4,1300,0.305681818,0.8
421,0.516209475,19,1,2,0,0,0,0,0.329545455,-0.034090909,0,1200,0.49,0
347,0.648809522,7,1,1,1,0,0,0,0.26409465,0.122942387,0.133333333,3200,0.319230769,0.0375
393,0.525773195,3,2,1,0,1,0,0,0.219684829,0.047695707,0.3,1700,0.255892256,-0.2
1857,0.420993228,123,49,26,1,0,0,0,0.526811467,0.150835735,0,2000,0.365932168,0
698,0.529590288,14,0,11,0,1,0,0,0.509673721,0.148924162,1,1000,0.436453202,-0.5
697,0.475433525,11,5,0,0,0,0,0,0.445639667,0.074108567,0,1200,0.302323888,0
461,0.571739129,17,1,0,0,0,1,0,0.548399471,-0.075967813,0.125,3000,0.324693878,0
663,0.356814701,15,5,1,0,0,1,0,0.425142045,0.094018308,0,2000,0.276641414,0
227,0.600938964,4,12,0,0,0,0,0,0.529166667,0.19375,0,2900,0.445833333,0
289,0.578947366,5,2,0,0,1,0,0,0.425961538,-0.011752137,0,720,0.391666667,0
361,0.48148148,5,1,0,0,0,0,0,0.485916861,0.109071484,0,3900,0.365702479,0
769,0.480211081,1,8,0,1,0,0,0,0.551738939,0.049383667,0.75,1100,0.506818182,-0.25
842,0.392183288,4,15,0,0,0,1,0,0.517997199,0.165826331,0,1400,0.349155844,0
544,0.533210331,12,0,8,0,0,0,0,0.488649448,0.067945924,0.214285714,1100,0.415136054,-0.071428571
331,0.672354947,8,20,1,0,0,0,0,0.61875,-0.0421875,0.7,3000,0.488888889,0.3
445,0.513447432,96,1,0,0,0,0,0,0.517185592,0.139491758,0.7,885,0.488888889,-0.2
1011,0.447959183,18,2,1,0,1,0,0,0.48706746,0.042879149,0.616666667,571,0.288022304,-0.194444444
585,0.466552315,7,1,1,0,0,1,0,0.465050158,0.056175075,0,842,0.250917561,0
257,0.568627449,13,10,1,0,0,0,0,0.549613785,0.263576946,0.5,1900,0.399025974,0.5
701,0.549848942,15,0,11,0,1,0,0,0.524400157,0.177610067,0.866666667,47800,0.451065853,0.4
137,0.703703698,5,13,1,0,0,0,0,0.607142857,0.439285714,0,359,0.615,0
968,0.458506224,5,1,0,0,0,1,0,0.508160661,0.125631898,0.5,1000,0.406611953,0.5
299,0.582677163,7,2,0,0,0,0,0,0.653787879,0.221969697,1,754,0.320833333,-0.8
647,0.559157211,15,5,1,0,0,0,0,0.386136599,0.055720638,0,935,0.386498918,0
746,0.466113416,17,0,15,1,0,0,0,0.476662562,0.039112181,0,15600,0.358116883,0
467,0.584415583,5,6,1,1,0,0,0,0.629896215,0.138657454,0,1100,0.453790584,0
218,0.562499997,1,1,0,0,0,1,0,0.51399287,0.225668449,0.833333333,900,0.391287879,0.316666667
393,0.554404144,5,2,1,0,0,0,0,0.381015152,-0.015712121,0,4200,0.267929293,0
746,0.485135134,2,2,1,1,0,0,0,0.516656472,0.135392904,0.454545455,852,0.40871172,0.136363636
176,0.712643674,2,1,0,1,0,0,0,0.427777778,0.07037037,0,411,0.4375,0
223,0.643192485,1,1,0,0,0,0,0,0.411666667,-0.168333333,0.025,74,0.3,-0.15
785,0.480620154,12,1,0,0,0,0,0,0.531364564,0.150675015,0.427272727,1300,0.386133658,-0.006818182
169,0.619047615,2,0,4,1,0,0,0,0.510292208,0.171596922,0.467207792,3200,0.362792208,0.041233766
0,0,0,12,0,1,0,0,0,0,0,0.8,1500,0,-0.033333333
731,0.533236993,14,0,11,0,1,0,0,0.51512605,0.173996265,0.55,12900,0.484960317,-0.15
305,0.474820142,29,25,1,0,0,0,0,0.54009324,0.263053613,1,3400,0.33815427,0.5
748,0.425068119,20,1,1,0,0,1,0,0.494197455,0.059224138,0,70200,0.335,0
787,0.494086727,9,2,0,0,0,0,0,0.336496544,0.054179957,0.5,563,0.273121843,0.5
575,0.506129596,4,3,0,0,0,0,0,0.314223739,-0.007119732,0,783,0.285844156,0
235,0.623931621,5,1,1,1,0,0,0,0.415454545,0.048636364,0,882,0.371590909,0
1347,0.350492051,19,2,0,0,0,1,0,0.490894694,0.163483458,0,1600,0.380152821,0
396,0.420212765,22,17,0,0,0,0,0,0.1246724,0.06472154,0.066666667,2600,0.083989899,0.033333333
333,0.54740061,5,2,0,0,0,0,0,0.338846154,0.067916667,0.383333333,1700,0.304166667,0.166666667
617,0.469798657,6,12,2,1,0,0,0,0.521118465,0.217036089,0.666666667,509,0.365496665,0.333333333
519,0.420948616,3,14,0,0,0,1,0,0.610606061,0.204051383,0.4,1300,0.343500797,0.15
682,0.510355029,3,3,0,1,0,0,0,0.502521426,0.085659627,1,759,0.362633088,-0.5
35,0.971428544,1,0,2,0,0,0,0,0.55,-0.375,0,989,0.3,0
426,0.578431371,23,10,0,0,0,0,0,0.481148148,0.11412963,0.4375,1900,0.411666667,0.1625
1103,0.459136822,24,11,0,1,0,0,0,0.428169483,0.11501893,0.325,633,0.381934406,0.175
347,0.560830859,15,1,0,0,0,0,0,0.366563067,0.015446128,0,3800,0.288528139,0
589,0.535162949,13,2,0,0,0,0,0,0.409581105,-0.0994541,0,663,0.216903409,0.1
888,0.455934195,15,13,0,0,1,0,0,0.439640592,0.013022669,0,759,0.328276515,0
630,0.425081433,2,14,1,0,0,1,0,0.493417852,0.13832921,0,1100,0.39356737,0
1376,0.399708242,4,3,1,1,0,0,0,0.491526988,0.148523458,0.3,887,0.379324009,0.3
487,0.546972859,6,3,0,0,0,0,0,0.485935065,0.091248377,0,1000,0.394705387,0
366,0.526170797,6,1,1,1,0,0,0,0.415993266,0.018378227,0.1,2300,0.286616162,-0.3
182,0.619047615,18,13,1,0,0,0,0,0.499220224,0.208688534,0,617,0.354834055,0
1735,0.360981308,53,35,1,1,0,0,0,0.359474457,0.097199496,0,738,0.438431013,0
914,0.480044345,62,52,0,1,0,0,0,0.496898361,0.071217998,0.4,1100,0.352910053,-0.4
643,0.470681457,6,1,0,1,0,0,0,0.500437052,0.100416395,0,936,0.407455782,0
655,0.496894409,8,18,0,1,0,0,0,0.406261023,0.194995591,0.1,870,0.456717687,-0.1
782,0.379679144,5,12,0,1,0,0,0,0.385702614,0.155637255,0,1900,0.467647059,0
730,0.502097901,12,2,0,0,1,0,0,0.463517831,0.088924964,0,4500,0.287992424,0
996,0.438469493,7,2,1,0,1,0,0,0.46579235,0.239007286,0,1500,0.445045045,0
432,0.574821851,12,1,0,0,1,0,0,0.362102659,0.179526902,0.283333333,1400,0.304550374,0.266666667
343,0.598784193,15,11,1,0,0,0,0,0.420977011,0.158045977,0,23200,0.471875,0
